Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
29/10/2016 14:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
29/10/2016 16:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
29/10/2016 18:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
29/10/2016 20:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
29/10/2016 22:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 00:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 02:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 04:00:09,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 06:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 08:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 10:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 12:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 14:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 16:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 18:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 20:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
30/10/2016 22:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 00:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 02:00:09,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 04:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 06:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 08:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 10:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 12:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 14:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 16:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 18:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 20:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
31/10/2016 22:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 00:00:09,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 02:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 04:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 06:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 08:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 10:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 12:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 14:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 16:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 18:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 20:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
01/11/2016 22:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 00:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 02:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 04:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 06:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 08:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 10:00:09,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 12:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 14:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 16:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 18:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 20:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
02/11/2016 22:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 00:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 02:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 04:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 06:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 08:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 10:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 12:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 14:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 16:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 18:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 20:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
03/11/2016 22:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
